,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
2081,2016-05-30 12:00:00,2016_03296,792976.94525,-1440398.992,-16.16608,74.90583,91.270596875,40.1555425,13.551825,9.2669275,0.11945700086058629,0.027319353403189466,-0.034526071097083236,0.04288820779063077,321.1650726911557,0.0550585865500847
2082,2016-05-31 12:00:00,2016_03296,788576.64741,-1438591.50296,-16.27027,74.93945,92.325124375,37.4952125,13.1089975,9.2784175,0.18803270420616197,-0.33931066222226747,0.0224394930168898,-0.1371792150770852,170.7099517238371,0.13900240248290763
2083,2016-06-01 12:00:00,2016_03296,795973.89132,-1448052.80628,-16.2035,74.83185,92.25959125,38.36351,13.371005,9.105115,,-0.37833061938482127,0.02268418658095256,-0.14384415568390926,171.03827420059957,0.14562181651543904
2085,2016-05-30 12:00:00,2016_03300,761196.13187,-1530273.28064,-18.5531,74.31715,37.8366475,22.145325,7.8518625,6.31093,0.17085387198693633,0.31135007476355686,0.07942011182272819,-0.1262296733760585,147.8230674085134,0.14913579249315392
2086,2016-05-31 12:00:00,2016_03300,772197.20905,-1536982.08782,-18.32454,74.21817,35.51798,21.35513,7.4760575,6.18046,,-0.24761587861477338,-0.018355128897952627,-0.2597645469586457,184.04183846332512,0.2604122320734779
2087,2016-06-01 12:00:00,2016_03300,780855.89835,-1557748.88483,-18.37599,74.01482,36.155563125,21.48286,7.481025,6.3043675,-0.553707455111911,,-0.018643403884643445,-0.25951469019536844,184.10904067858195,0.2601834947409309
2088,2016-06-02 12:00:00,2016_03300,789463.7438,-1578515.41632,-18.42896,73.81168,36.8125,21.62226,7.4850475,6.4320925,-0.9813704037649753,-1.0080128587351804,-0.06425788358482973,0.01092932662544149,279.65279982490415,0.06518071634530502
2089,2016-06-03 12:00:00,2016_03300,784075.8604,-1580154.25356,-18.6093,73.82015,37.6638175,21.6248,7.4279325,6.5833675,-0.7176556338293251,0.014553490070975065,0.0007494228346577817,-0.03890649089939179,178.89649631323238,0.038913707979188555
2090,2016-06-04 12:00:00,2016_03300,785628.0244,-1583136.66897,-18.60714,73.7897,36.71500875,21.5040575,7.2098525,6.643755,,0.744720247082544,-0.008129793151461309,-0.04756498880432582,189.69925179650193,0.048254758279792344
2091,2016-06-05 12:00:00,2016_03300,786825.64161,-1587130.16798,-18.62991,73.75249,37.42468625,21.7259925,7.1717025,6.80641,0.06566428060974948,1.3648116967881263,-0.061714606107710714,-0.1407317283948143,203.67872912728367,0.1536688386889862
2092,2016-06-06 12:00:00,2016_03300,787449.07237,-1600392.51074,-18.8012,73.64235,35.737179375,21.0336925,7.17238,6.480175,-0.16070686937082276,1.188918959952808,-0.12938482417085972,0.06825582034494962,297.8134918090717,0.14628496073310587
2094,2016-05-30 12:00:00,2016_03301,844164.38436,-1435836.78125,-14.54766,74.71201,32.888849375,22.6135225,9.2148525,4.6662775,0.12214894019214692,0.11998896109975776,0.02406046341278876,0.013739092616185375,60.272613038381735,0.027706832470606704
2096,2016-05-30 12:00:00,2016_03303,791816.34091,-1511258.01176,-17.34793,74.34445,26.561434375,18.4306125,6.5943025,5.244675,0.34830376886140113,0.4290667300740662,0.05899932552083727,0.022228395190843093,69.35575997105383,0.06304777525554742
2098,2016-05-31 12:00:00,2016_03306,812824.79575,-1732330.60343,-19.86362,72.46808,160.39671,51.91359,15.841935,14.0409225,-0.10831124530974566,0.10202283011131427,0.0063497039080952986,-0.11540575603294444,176.85072223457007,0.11558030656325485
2099,2016-06-01 12:00:00,2016_03306,817556.90574,-1741124.35672,-19.84737,72.37812,157.371100625,50.289255,15.807405,13.5895275,-1.4067465193433593,-0.5668814713829226,0.0074190885569023965,-0.12332465047551022,176.55729195266372,0.12354761142944821
2100,2016-06-02 12:00:00,2016_03306,822665.96151,-1750496.80519,-19.82829,72.28197,154.246835625,49.070785,15.835895,13.18631,-1.4023388399914745,-1.276507642947251,0.04819050481893403,-0.2047478703130219,166.75562601684362,0.2103426137339311
2101,2016-06-03 12:00:00,2016_03306,833958.45261,-1764736.16782,-19.7061,72.12238,150.0779025,48.88668,16.9096125,12.19111,-0.1063267959211193,-0.17410748948690902,-0.09536290411199168,0.029677205795932936,287.28628968428075,0.0998740207688019
2103,2016-05-31 12:00:00,2016_03308,808744.44822,-1425951.24694,-15.43977,74.95051,68.799493125,31.2870075,10.2658925,8.7933125,0.2767071093913436,0.17461963467068617,0.022414034221108346,-0.06990024608317355,162.2211651348241,0.07340594889076249
2104,2016-06-01 12:00:00,2016_03308,813408.40954,-1430249.14225,-15.37247,74.89567,73.18102375,31.762985,10.48935,9.136115,0.033478418032765495,0.0911732094935108,0.013445123907189833,-0.07109048559724064,169.29032201689444,0.07235073254177297
2105,2016-06-02 12:00:00,2016_03308,817454.66595,-1435014.02435,-15.33203,74.83991,75.71598125,31.443715,10.538685,9.2810225,0.07983763892406986,0.022333109619994948,0.0312178889115228,-0.11120354160686116,164.31911009511714,0.11550231276472814
2107,2016-05-31 12:00:00,2016_03310,895429.18568,-1959429.61922,-20.44032,70.30124,39.97360375,24.920425,10.02364,5.3721275,0.4433203574384385,-0.32806913551211137,0.10566629779926637,-0.02440287252931894,103.00405934327352,0.1084475296089562
2108,2016-06-01 12:00:00,2016_03310,904609.13192,-1957552.65722,-20.19799,70.28198,41.231848125,25.02108,10.0666,5.438255,0.5337823158888321,0.11060588250768334,0.11262072919186328,-0.023943999755571547,102.00278655638652,0.11513793366220282
2109,2016-06-02 12:00:00,2016_03310,914309.85829,-1955348.80381,-19.93948,70.2634,41.9738925,25.28298,10.1760625,5.3974775,0.5345441086214936,0.5863254587090055,0.02970472678627642,-0.057615924916523203,152.72597404233267,0.06482257012363647
2110,2016-06-03 12:00:00,2016_03310,918743.3045,-1958771.09249,-19.87151,70.21874,43.072649375,25.8235675,10.0726125,5.6377025,0.7539404156279977,0.6836557610703821,0.00942827758502516,-0.04205807381154817,167.36473396379319,0.043101902405322225
2112,2016-05-31 12:00:00,2016_03314,860399.88257,-1892099.59799,-20.54715,70.98192,384.391025625,77.9345125,24.903895,19.9803575,0.21209401576537598,,0.0604757705326092,-0.03614900061312679,120.86859854031638,0.07045614995754909
2113,2016-06-01 12:00:00,2016_03314,866449.16999,-1892779.81761,-20.40336,70.95377,398.698120625,89.7754625,25.368395,21.7709925,0.11894806169632792,0.5574348448872997,0.1835536620678461,-0.07881779501439498,113.23864665619226,0.1997603355760303
2114,2016-06-02 12:00:00,2016_03314,883703.61522,-1892370.77672,-19.96826,70.89204,391.67958875,73.9642475,23.943775,21.024285,-0.01319650788243013,-0.03071298344675737,0.09876364653024818,-0.061047804508679276,121.7210483753704,0.11610810613941529
2115,2016-06-03 12:00:00,2016_03314,893667.06357,-1893539.32789,-19.73477,70.84448,388.582888125,72.8851775,24.13796,20.750125,-0.17506680367234712,-0.20357109972727894,0.05367105232566292,-0.11033805914621467,154.06061128114948,0.12269910005333215
2117,2016-05-31 12:00:00,2016_03316,750559.75315,-1578349.64991,-19.5673,73.96751,283.315705,127.7912175,45.55956,16.4118,,-0.019878642854813527,-0.001098314696438622,0.00689372565948412,350.9476644628953,0.006980669641276747
2118,2016-06-01 12:00:00,2016_03316,750218.26646,-1577852.5056,-19.57041,73.97291,282.149896875,122.1368825,46.16262,15.912175,,-0.009948224820260523,-0.0008542499907642121,0.009902391149136576,355.0694694244646,0.009939169659343735
2119,2016-06-02 12:00:00,2016_03316,749784.22852,-1577111.52465,-19.57283,73.98066,282.43038,114.2425125,46.8315875,15.3101575,,0.0006129287763098806,0.00011861809778354048,2.588618924740105e-05,77.68927445081641,0.00012140983450914441
