,sea_ice_fraction,mean_sea_ice_concentration,sea_ice_extent,miz_ice_extent
2018-07-13,0.451,0.7129999995231628,345000.0,208750.0
2018-07-14,0.443,0.7269999980926514,339375.0,195625.0
2018-07-15,0.457,0.7170000076293945,350000.0,216250.0
2018-07-16,0.447,0.734000027179718,342500.0,193750.0
2018-07-17,0.437,0.7080000042915344,334375.0,203750.0
2018-07-18,0.402,0.7429999709129333,307500.0,192500.0
2018-07-19,0.388,0.7580000162124634,296875.0,188750.0
2018-07-20,0.382,0.7129999995231628,292500.0,183750.0
2018-07-21,0.38,0.6990000009536743,291250.0,192500.0
2018-07-22,0.371,0.7319999933242798,283750.0,178125.0
2018-07-23,0.329,0.7829999923706055,251875.0,141250.0
2018-07-24,0.34,0.7440000176429749,260625.0,155625.0
2018-07-25,0.352,0.7210000157356262,269375.0,160625.0
2018-07-26,0.341,0.7250000238418579,261250.0,155625.0
2018-07-27,0.344,0.671999990940094,263125.0,170625.0
2018-07-28,0.352,0.6570000052452087,269375.0,176250.0
2018-07-29,0.353,0.671999990940094,270000.0,169375.0
2018-07-30,0.322,0.7110000252723694,246875.0,150625.0
2018-07-31,0.278,0.7960000038146973,212500.0,112500.0
2018-08-01,0.284,0.7580000162124634,217500.0,133750.0
2018-08-02,0.261,0.7149999737739563,200000.0,146250.0
2018-08-03,0.242,0.7250000238418579,185625.0,140625.0
2018-08-04,0.238,0.7110000252723694,182500.0,133750.0
2018-08-05,0.249,0.6769999861717224,190625.0,148750.0
2018-08-06,0.267,0.6349999904632568,204375.0,156875.0
2018-08-07,0.279,0.6110000014305115,213750.0,168125.0
2018-08-08,0.279,0.6399999856948853,213750.0,156250.0
2018-08-09,0.266,0.656000018119812,203750.0,143125.0
2018-08-10,0.258,0.6679999828338623,197500.0,136250.0
2018-08-11,0.276,0.6520000100135803,211250.0,151250.0
2018-08-12,0.264,0.6779999732971191,202500.0,135000.0
2018-08-13,0.241,0.6899999976158142,184375.0,122500.0
2018-08-14,0.223,0.6859999895095825,170625.0,120625.0
2018-08-15,0.229,0.675000011920929,175625.0,119375.0
2018-08-16,0.219,0.6819999814033508,167500.0,113750.0
2018-08-17,0.191,0.7020000219345093,146250.0,96250.0
2018-08-18,0.203,0.6420000195503235,155625.0,116875.0
2018-08-19,0.206,0.6470000147819519,157500.0,117500.0
2018-08-20,0.207,0.6589999794960022,158750.0,116875.0
2018-08-21,0.203,0.6779999732971191,155625.0,113750.0
2018-08-22,0.212,0.6930000185966492,162500.0,110625.0
2018-08-23,0.208,0.6970000267028809,159375.0,108125.0
2018-08-24,0.219,0.6930000185966492,167500.0,110000.0
2018-08-25,0.209,0.6930000185966492,160000.0,108125.0
2018-08-26,0.201,0.6940000057220459,153750.0,103125.0
2018-08-27,0.214,0.6549999713897705,163750.0,118125.0
2018-08-28,0.21,0.6639999747276306,160625.0,115625.0
2018-08-29,0.207,0.7059999704360962,158750.0,104375.0
2018-08-30,0.205,0.6930000185966492,156875.0,105625.0
2018-08-31,0.22,0.6850000023841858,168750.0,111250.0
2018-09-01,0.213,0.6949999928474426,163125.0,108750.0
2018-09-02,0.178,0.75,136250.0,86875.0
2018-09-03,0.191,0.7279999852180481,146250.0,91875.0
2018-09-04,0.187,0.7329999804496765,143125.0,85000.0
2018-09-05,0.193,0.7099999785423279,147500.0,91875.0
2018-09-06,0.196,0.7409999966621399,150000.0,84375.0
2018-09-07,0.207,0.7670000195503235,158750.0,82500.0
2018-09-08,0.204,0.7390000224113464,156250.0,93750.0
2018-09-09,0.21,0.7490000128746033,160625.0,89375.0
2018-09-10,0.213,0.7760000228881836,163125.0,85625.0
2018-09-11,0.206,0.8180000185966492,157500.0,70000.0
2018-09-12,0.201,0.7419999837875366,153750.0,89375.0
2018-09-13,0.195,0.7379999756813049,149375.0,85625.0
2018-09-14,0.199,0.7379999756813049,152500.0,85000.0
2018-09-15,0.22,0.7649999856948853,168750.0,84375.0
2018-09-16,0.22,0.781000018119812,168125.0,76875.0
2018-09-17,0.232,0.7829999923706055,177500.0,78125.0
2018-09-18,0.226,0.7870000004768372,173125.0,83125.0
2018-09-19,0.215,0.7929999828338623,164375.0,75625.0
2018-09-20,0.223,0.7860000133514404,170625.0,81250.0
2018-09-21,0.226,0.7879999876022339,173125.0,84375.0
2018-09-22,0.236,0.7929999828338623,180625.0,84375.0
2018-09-23,0.247,0.7860000133514404,189375.0,92500.0
2018-09-24,0.265,0.7680000066757202,203125.0,105625.0
2018-09-25,0.3,0.7919999957084656,229375.0,97500.0
2018-09-26,0.32,0.8569999933242798,245000.0,76875.0
2018-09-27,0.344,0.8550000190734863,263125.0,84375.0
2018-09-28,0.382,0.8629999756813049,292500.0,83125.0
2018-09-29,0.38,0.8999999761581421,290625.0,61250.0
2018-09-30,0.386,0.890999972820282,295625.0,68125.0
2018-10-01,0.398,0.8820000290870667,305000.0,76250.0
2018-10-02,0.404,0.878000020980835,309375.0,83125.0
2018-10-03,0.415,0.8759999871253967,317500.0,83750.0
2018-10-04,0.447,0.8830000162124634,341875.0,80625.0
2018-10-05,0.451,0.859000027179718,345000.0,103125.0
2018-10-06,0.464,0.8650000095367432,355000.0,101875.0
2018-10-07,0.465,0.8880000114440918,356250.0,78750.0
2018-10-08,0.474,0.8930000066757202,363125.0,75625.0
2018-10-09,0.506,0.8830000162124634,387500.0,88125.0
2018-10-10,0.509,0.8930000066757202,389375.0,83125.0
2018-10-11,0.504,0.9100000262260437,386250.0,76250.0
2018-10-12,0.492,0.9340000152587891,376875.0,50000.0
2018-10-13,0.469,0.9340000152587891,358750.0,60000.0
2018-10-14,0.467,0.8809999823570251,357500.0,91875.0
2018-10-15,0.464,0.8510000109672546,355625.0,128750.0
2018-10-16,0.473,0.8550000190734863,361875.0,111875.0
2018-10-17,0.491,0.8519999980926514,376250.0,113125.0
2018-10-18,0.5,0.8799999952316284,382500.0,95625.0
2018-10-19,0.512,0.8679999709129333,391875.0,106875.0
2018-10-20,0.49,0.8840000033378601,375000.0,96875.0
2018-10-21,0.501,0.8519999980926514,383750.0,123125.0
2018-10-22,0.506,0.8230000138282776,387500.0,148750.0
2018-10-23,0.498,0.8240000009536743,381250.0,153750.0
2018-10-24,0.492,0.828000009059906,376875.0,141250.0
2018-10-25,0.482,0.8560000061988831,369375.0,106875.0
2018-10-26,0.493,0.8500000238418579,377500.0,103125.0
2018-10-27,0.505,0.8709999918937683,386875.0,97500.0
2018-10-28,0.504,0.8799999952316284,386250.0,88750.0
2018-10-29,0.526,0.8550000190734863,402500.0,112500.0
2018-10-30,0.509,0.8709999918937683,390000.0,97500.0
2018-10-31,0.513,0.8650000095367432,393125.0,101875.0
2018-11-01,0.522,0.8640000224113464,399375.0,103125.0
2018-11-02,0.516,0.8619999885559082,395000.0,103125.0
2018-11-03,0.499,0.8690000176429749,381875.0,100625.0
2018-11-04,0.493,0.8539999723434448,377500.0,114375.0
2018-11-05,0.489,0.8600000143051147,374375.0,108125.0
2018-11-06,0.484,0.8619999885559082,370625.0,96875.0
2018-11-07,0.483,0.8709999918937683,370000.0,95000.0
2018-11-08,0.466,0.9110000133514404,356875.0,70000.0
2018-11-09,0.464,0.9100000262260437,355000.0,70000.0
2018-11-10,0.48,0.8759999871253967,367500.0,88750.0
2018-11-11,0.509,0.8629999756813049,389375.0,99375.0
2018-11-12,0.508,0.8830000162124634,388750.0,83750.0
2018-11-13,0.514,0.8809999823570251,393750.0,86875.0
2018-11-14,0.528,0.878000020980835,404375.0,91250.0
2018-11-15,0.531,0.8830000162124634,406875.0,86250.0
2018-11-16,0.53,0.8840000033378601,405625.0,80625.0
2018-11-17,0.516,0.9150000214576721,395000.0,61875.0
2018-11-18,0.502,0.9279999732971191,384375.0,57500.0
2018-11-19,0.559,0.8740000128746033,428125.0,96250.0
2018-11-20,0.562,0.8799999952316284,430000.0,100000.0
2018-11-21,0.578,0.8799999952316284,442500.0,95000.0
2018-11-22,0.593,0.8690000176429749,454375.0,111875.0
2018-11-23,0.603,0.871999979019165,461875.0,111875.0
2018-11-24,0.608,0.8840000033378601,465625.0,94375.0
2018-11-25,0.616,0.890999972820282,471875.0,94375.0
2018-11-26,0.631,0.878000020980835,483125.0,104375.0
2018-11-27,0.625,0.8629999756813049,478750.0,124375.0
2018-11-28,0.614,0.8610000014305115,470000.0,121250.0
2018-11-29,0.598,0.8700000047683716,458125.0,110625.0
2018-11-30,0.571,0.8669999837875366,437500.0,112500.0
2018-12-01,0.565,0.8579999804496765,432500.0,109375.0
2018-12-02,0.558,0.8579999804496765,426875.0,107500.0
2018-12-03,0.567,0.847000002861023,434375.0,115000.0
2018-12-04,0.566,0.8569999933242798,433125.0,113750.0
2018-12-05,0.566,0.878000020980835,433125.0,96875.0
2018-12-06,0.576,0.8830000162124634,441250.0,90000.0
2018-12-07,0.585,0.8769999742507935,448125.0,95625.0
2018-12-08,0.591,0.8899999856948853,452500.0,89375.0
2018-12-09,0.597,0.8899999856948853,456875.0,90000.0
2018-12-10,0.605,0.890999972820282,463125.0,91250.0
2018-12-11,0.616,0.8870000243186951,471250.0,101875.0
2018-12-12,0.615,0.8859999775886536,470625.0,103750.0
2018-12-13,0.626,0.878000020980835,479375.0,107500.0
2018-12-14,0.621,0.8870000243186951,475625.0,107500.0
2018-12-15,0.628,0.8730000257492065,480625.0,114375.0
2018-12-16,0.616,0.871999979019165,471875.0,107500.0
2018-12-17,0.594,0.8820000290870667,455000.0,96875.0
2018-12-18,0.578,0.8980000019073486,442500.0,88125.0
2018-12-19,0.578,0.8920000195503235,442500.0,91250.0
2018-12-20,0.569,0.9010000228881836,435625.0,83750.0
2018-12-21,0.578,0.9010000228881836,442500.0,88750.0
2018-12-22,0.598,0.8880000114440918,457500.0,90625.0
2018-12-23,0.606,0.9020000100135803,463750.0,83750.0
2018-12-24,0.616,0.8880000114440918,471250.0,91250.0
2018-12-25,0.591,0.9010000228881836,452500.0,81875.0
2018-12-26,0.6,0.8949999809265137,459375.0,80625.0
2018-12-27,0.602,0.902999997138977,460625.0,78750.0
2018-12-28,0.616,0.8849999904632568,471875.0,92500.0
2018-12-29,0.62,0.8840000033378601,475000.0,90000.0
2018-12-30,0.629,0.890999972820282,481875.0,89375.0
2018-12-31,0.638,0.8899999856948853,488750.0,93125.0
2019-01-01,0.645,0.8980000019073486,493750.0,90625.0
2019-01-02,0.644,0.8999999761581421,493125.0,91875.0
2019-01-03,0.642,0.9010000228881836,491875.0,88125.0
2019-01-04,0.642,0.9079999923706055,491250.0,83125.0
2019-01-05,0.647,0.9120000004768372,495000.0,85000.0
2019-01-06,0.652,0.8880000114440918,499375.0,110000.0
2019-01-07,0.638,0.8790000081062317,488750.0,111250.0
2019-01-08,0.638,0.890999972820282,488125.0,96875.0
2019-01-09,0.632,0.9070000052452087,483750.0,87500.0
2019-01-10,0.66,0.8539999723434448,505625.0,132500.0
2019-01-11,0.602,0.878000020980835,460625.0,105000.0
2019-01-12,0.603,0.8709999918937683,461875.0,108750.0
2019-01-13,0.605,0.8799999952316284,463125.0,99375.0
2019-01-14,0.611,0.8809999823570251,468125.0,97500.0
2019-01-15,0.61,0.875,466875.0,105000.0
2019-01-16,0.601,0.8880000114440918,460000.0,94375.0
2019-01-17,0.602,0.8939999938011169,461250.0,90000.0
2019-01-18,0.611,0.8949999809265137,467500.0,88125.0
2019-01-19,0.617,0.9039999842643738,472500.0,80625.0
2019-01-20,0.612,0.9020000100135803,468750.0,85000.0
2019-01-21,0.591,0.9039999842643738,452500.0,82500.0
2019-01-22,0.569,0.906000018119812,435625.0,75000.0
2019-01-23,0.56,0.902999997138977,428750.0,77500.0
2019-01-24,0.558,0.8999999761581421,427500.0,78125.0
2019-01-25,0.564,0.8999999761581421,431875.0,79375.0
2019-01-26,0.58,0.8980000019073486,443750.0,80000.0
2019-01-27,0.589,0.9020000100135803,450625.0,81875.0
2019-01-28,0.585,0.8989999890327454,448125.0,84375.0
2019-01-29,0.584,0.8960000276565552,446875.0,87500.0
2019-01-30,0.587,0.8820000290870667,449375.0,93125.0
2019-01-31,0.584,0.8730000257492065,446875.0,101250.0
2019-02-01,0.557,0.8949999809265137,426250.0,85625.0
2019-02-02,0.545,0.8989999890327454,417500.0,77500.0
2019-02-03,0.547,0.8939999938011169,418750.0,80000.0
2019-02-04,0.54,0.9049999713897705,413750.0,75000.0
2019-02-05,0.55,0.9010000228881836,421250.0,75000.0
2019-02-06,0.564,0.8989999890327454,431875.0,78750.0
2019-02-07,0.568,0.8970000147819519,435000.0,81875.0
2019-02-08,0.566,0.8930000066757202,433125.0,85625.0
2019-02-09,0.573,0.8849999904632568,438750.0,88750.0
2019-02-10,0.576,0.8960000276565552,441250.0,85625.0
2019-02-11,0.582,0.9020000100135803,445625.0,81250.0
2019-02-12,0.595,0.9049999713897705,455625.0,80625.0
2019-02-13,0.599,0.9039999842643738,458750.0,88125.0
2019-02-14,0.61,0.8880000114440918,466875.0,97500.0
2019-02-15,0.596,0.9070000052452087,456250.0,83125.0
2019-02-16,0.599,0.8859999775886536,458750.0,95625.0
2019-02-17,0.591,0.8930000066757202,452500.0,89375.0
2019-02-18,0.591,0.8889999985694885,452500.0,93125.0
2019-02-19,0.591,0.8970000147819519,452500.0,85000.0
2019-02-20,0.601,0.9089999794960022,460000.0,84375.0
2019-02-21,0.598,0.9139999747276306,457500.0,80625.0
2019-02-22,0.606,0.9039999842643738,463750.0,85625.0
2019-02-23,0.609,0.906000018119812,466250.0,85625.0
2019-02-24,0.604,0.8859999775886536,462500.0,96250.0
2019-02-25,0.596,0.8999999761581421,456250.0,84375.0
2019-02-26,0.601,0.9020000100135803,460000.0,86250.0
2019-02-27,0.6,0.9010000228881836,459375.0,86250.0
2019-02-28,0.606,0.8980000019073486,463750.0,86875.0
2019-03-01,0.607,0.8880000114440918,464375.0,94375.0
2019-03-02,0.611,0.8989999890327454,467500.0,86875.0
2019-03-03,0.616,0.8859999775886536,471250.0,95625.0
2019-03-04,0.62,0.8870000243186951,474375.0,98750.0
2019-03-05,0.64,0.8790000081062317,490000.0,110000.0
2019-03-06,0.647,0.878000020980835,495625.0,115625.0
2019-03-07,0.642,0.8930000066757202,491250.0,98125.0
2019-03-08,0.642,0.8949999809265137,491250.0,99375.0
2019-03-09,0.639,0.8970000147819519,489375.0,97500.0
2019-03-10,0.642,0.8989999890327454,491875.0,96875.0
2019-03-11,0.651,0.8880000114440918,498750.0,105000.0
2019-03-12,0.644,0.8920000195503235,493125.0,101875.0
2019-03-13,0.647,0.8949999809265137,495000.0,100625.0
2019-03-14,0.648,0.8889999985694885,496250.0,107500.0
2019-03-15,0.643,0.8930000066757202,492500.0,101875.0
2019-03-16,0.651,0.8870000243186951,498125.0,108125.0
2019-03-17,0.656,0.8870000243186951,502500.0,110000.0
2019-03-18,0.643,0.8889999985694885,492500.0,104375.0
2019-03-19,0.624,0.8989999890327454,478125.0,95625.0
2019-03-20,0.621,0.8830000162124634,475625.0,98125.0
2019-03-21,0.629,0.8859999775886536,481250.0,95625.0
2019-03-22,0.646,0.8769999742507935,494375.0,107500.0
2019-03-23,0.647,0.8769999742507935,495625.0,108125.0
2019-03-24,0.645,0.8830000162124634,493750.0,106250.0
2019-03-25,0.661,0.8849999904632568,506250.0,105000.0
2019-03-26,0.655,0.8960000276565552,501250.0,102500.0
2019-03-27,0.652,0.8870000243186951,499375.0,105625.0
2019-03-28,0.65,0.8790000081062317,497500.0,111250.0
2019-03-29,0.664,0.8569999933242798,508125.0,128750.0
2019-03-30,0.656,0.8690000176429749,502500.0,115000.0
2019-03-31,0.659,0.8790000081062317,504375.0,109375.0
2019-04-01,0.668,0.8730000257492065,511250.0,115625.0
2019-04-02,0.672,0.8820000290870667,514375.0,114375.0
2019-04-03,0.681,0.8840000033378601,521250.0,120000.0
2019-04-04,0.673,0.8920000195503235,515625.0,116875.0
2019-04-05,0.698,0.8659999966621399,534375.0,135000.0
2019-04-06,0.718,0.8640000224113464,550000.0,132500.0
2019-04-07,0.718,0.871999979019165,549375.0,127500.0
2019-04-08,0.716,0.8809999823570251,548125.0,121875.0
2019-04-09,0.719,0.875,550625.0,129375.0
2019-04-10,0.718,0.8709999918937683,550000.0,147500.0
2019-04-11,0.729,0.8820000290870667,558125.0,131250.0
2019-04-12,0.729,0.8830000162124634,558125.0,128125.0
2019-04-13,0.737,0.8830000162124634,564375.0,135000.0
2019-04-14,0.735,0.8669999837875366,562500.0,148750.0
2019-04-15,0.731,0.8610000014305115,559375.0,172500.0
2019-04-16,0.729,0.8450000286102295,558125.0,198750.0
2019-04-17,0.716,0.8500000238418579,548125.0,201875.0
2019-04-18,0.713,0.8399999737739563,545625.0,221250.0
2019-04-19,0.722,0.8429999947547913,553125.0,211250.0
2019-04-20,0.727,0.843999981880188,556250.0,190000.0
2019-04-21,0.698,0.8619999885559082,534375.0,146875.0
2019-04-22,0.688,0.8849999904632568,526875.0,121250.0
2019-04-23,0.698,0.890999972820282,534375.0,112500.0
2019-04-24,0.682,0.8970000147819519,521875.0,103125.0
2019-04-25,0.673,0.8830000162124634,515625.0,121250.0
2019-04-26,0.66,0.8920000195503235,505000.0,112500.0
2019-04-27,0.661,0.8870000243186951,506250.0,118125.0
2019-04-28,0.668,0.8849999904632568,511250.0,118750.0
2019-04-29,0.678,0.878000020980835,519375.0,117500.0
2019-04-30,0.682,0.8799999952316284,522500.0,117500.0
2019-05-01,0.687,0.8730000257492065,525625.0,135625.0
2019-05-02,0.682,0.8709999918937683,521875.0,123750.0
2019-05-03,0.692,0.8619999885559082,530000.0,136875.0
2019-05-04,0.687,0.8479999899864197,526250.0,166250.0
2019-05-05,0.679,0.8569999933242798,520000.0,146250.0
2019-05-06,0.682,0.8519999980926514,522500.0,161875.0
2019-05-07,0.677,0.8560000061988831,518125.0,156250.0
2019-05-08,0.669,0.859000027179718,512500.0,155000.0
2019-05-09,0.671,0.8569999933242798,513750.0,142500.0
2019-05-10,0.663,0.8709999918937683,507500.0,122500.0
2019-05-11,0.663,0.871999979019165,507500.0,118125.0
2019-05-12,0.65,0.8759999871253967,497500.0,120000.0
2019-05-13,0.641,0.8830000162124634,490625.0,109375.0
2019-05-14,0.654,0.8700000047683716,500625.0,126875.0
2019-05-15,0.66,0.8629999756813049,505625.0,149375.0
2019-05-16,0.662,0.8610000014305115,506875.0,139375.0
2019-05-17,0.656,0.8640000224113464,502500.0,150625.0
2019-05-18,0.658,0.8730000257492065,503750.0,120625.0
2019-05-19,0.647,0.8539999723434448,495625.0,160625.0
2019-05-20,0.643,0.8489999771118164,492500.0,168750.0
2019-05-21,0.644,0.8629999756813049,493125.0,146875.0
2019-05-22,0.643,0.871999979019165,492500.0,132500.0
2019-05-23,0.643,0.8740000128746033,492500.0,130625.0
2019-05-24,0.651,0.8709999918937683,498125.0,133750.0
2019-05-25,0.654,0.8700000047683716,500625.0,132500.0
2019-05-26,0.65,0.8700000047683716,497500.0,128125.0
2019-05-27,0.643,0.8659999966621399,492500.0,140000.0
2019-05-28,0.624,0.875,477500.0,122500.0
2019-05-29,0.628,0.8659999966621399,480625.0,139375.0
2019-05-30,0.632,0.8640000224113464,483750.0,136875.0
2019-05-31,0.631,0.8640000224113464,483125.0,140000.0
2019-06-01,0.632,0.8659999966621399,483750.0,134375.0
2019-06-02,0.625,0.8769999742507935,478750.0,125625.0
2019-06-03,0.631,0.875,483125.0,129375.0
2019-06-04,0.631,0.8709999918937683,483125.0,138125.0
2019-06-05,0.634,0.8629999756813049,485625.0,152500.0
2019-06-06,0.645,0.8579999804496765,493750.0,159375.0
2019-06-07,0.649,0.8659999966621399,496875.0,146250.0
2019-06-08,0.656,0.8769999742507935,501875.0,131250.0
2019-06-09,0.657,0.8709999918937683,503125.0,134375.0
2019-06-10,0.66,0.8640000224113464,505000.0,146250.0
2019-06-11,0.672,0.8600000143051147,514375.0,158125.0
2019-06-12,0.67,0.8460000157356262,513125.0,191250.0
2019-06-13,0.685,0.8259999752044678,524375.0,208750.0
2019-06-14,0.688,0.7829999923706055,526875.0,281250.0
2019-06-15,0.696,0.7590000033378601,532500.0,319375.0
2019-06-16,0.7,0.7850000262260437,535625.0,281875.0
2019-06-17,0.683,0.7599999904632568,523125.0,311875.0
2019-06-18,0.669,0.781000018119812,511875.0,282500.0
2019-06-19,0.669,0.7910000085830688,511875.0,272500.0
2019-06-20,0.658,0.7609999775886536,503750.0,315000.0
2019-06-21,0.647,0.7429999709129333,495000.0,338750.0
2019-06-22,0.647,0.7310000061988831,495000.0,347500.0
2019-06-23,0.646,0.6990000009536743,494375.0,375000.0
2019-06-24,0.65,0.6940000057220459,497500.0,371875.0
2019-06-25,0.66,0.6919999718666077,505625.0,380000.0
2019-06-26,0.673,0.7059999704360962,515000.0,363125.0
2019-06-27,0.67,0.7200000286102295,513125.0,353750.0
2019-06-28,0.682,0.718999981880188,522500.0,350000.0
2019-06-29,0.664,0.7239999771118164,508750.0,333750.0
2019-06-30,0.638,0.7419999837875366,488750.0,311250.0
2019-07-01,0.619,0.781000018119812,473750.0,265625.0
2019-07-02,0.603,0.7850000262260437,461875.0,249375.0
2019-07-03,0.597,0.7749999761581421,456875.0,247500.0
2019-07-04,0.583,0.7820000052452087,446250.0,241250.0
2019-07-05,0.573,0.7879999876022339,438750.0,233750.0
2019-07-06,0.538,0.8880000114440918,411875.0,141875.0
2019-07-07,0.533,0.871999979019165,408125.0,155000.0
2019-07-08,0.527,0.8550000190734863,403750.0,158750.0
2019-07-09,0.549,0.7889999747276306,420625.0,209375.0
2019-07-10,0.557,0.7829999923706055,426250.0,249375.0
2019-07-11,0.565,0.7620000243186951,432500.0,267500.0
2019-07-12,0.576,0.7580000162124634,441250.0,275000.0
2019-07-13,0.578,0.7429999709129333,442500.0,286875.0
2019-07-14,0.584,0.7310000061988831,447500.0,293750.0
2019-07-15,0.581,0.734000027179718,445000.0,280000.0
2019-07-16,0.561,0.7229999899864197,429375.0,291250.0
2019-07-17,0.53,0.7200000286102295,405625.0,272500.0
2019-07-18,0.52,0.7129999995231628,398125.0,274375.0
2019-07-19,0.529,0.6959999799728394,405000.0,284375.0
2019-07-20,0.518,0.7080000042915344,396875.0,272500.0
2019-07-21,0.503,0.7039999961853027,385000.0,259375.0
2019-07-22,0.503,0.7170000076293945,385000.0,254375.0
2019-07-23,0.478,0.7210000157356262,365625.0,242500.0
2019-07-24,0.473,0.6949999928474426,361875.0,249375.0
2019-07-25,0.461,0.6930000185966492,353125.0,245625.0
2019-07-26,0.462,0.6970000267028809,353750.0,235625.0
2019-07-27,0.442,0.7300000190734863,338125.0,220000.0
2019-07-28,0.376,0.800000011920929,287500.0,166875.0
2019-07-29,0.386,0.7369999885559082,295625.0,206875.0
2019-07-30,0.407,0.6859999895095825,311250.0,231875.0
2019-07-31,0.422,0.6510000228881836,323125.0,248125.0
2019-08-01,0.419,0.6639999747276306,320625.0,252500.0
2019-08-02,0.418,0.6610000133514404,320000.0,241875.0
2019-08-03,0.411,0.6489999890327454,315000.0,248125.0
2019-08-04,0.374,0.656000018119812,286250.0,222500.0
2019-08-05,0.364,0.6510000228881836,278750.0,219375.0
2019-08-06,0.371,0.6420000195503235,283750.0,227500.0
2019-08-07,0.38,0.621999979019165,290625.0,249375.0
2019-08-08,0.38,0.6169999837875366,290625.0,239375.0
2019-08-09,0.369,0.609000027179718,282500.0,245000.0
2019-08-10,0.359,0.6549999713897705,275000.0,211875.0
2019-08-11,0.368,0.6169999837875366,281875.0,231250.0
2019-08-12,0.392,0.6110000014305115,300000.0,246250.0
2019-08-13,0.384,0.6039999723434448,293750.0,242500.0
2019-08-14,0.381,0.628000020980835,291875.0,223125.0
2019-08-15,0.352,0.6650000214576721,269375.0,190625.0
2019-08-16,0.388,0.6309999823570251,296875.0,211250.0
2019-08-17,0.371,0.6700000166893005,283750.0,188750.0
2019-08-18,0.358,0.6629999876022339,274375.0,186875.0
2019-08-19,0.383,0.6439999938011169,293125.0,205000.0
2019-08-20,0.4,0.6570000052452087,306250.0,209375.0
2019-08-21,0.407,0.6940000057220459,311875.0,186250.0
2019-08-22,0.368,0.7179999947547913,281875.0,162500.0
2019-08-23,0.385,0.6809999942779541,295000.0,185000.0
2019-08-24,0.36,0.7149999737739563,275625.0,158125.0
2019-08-25,0.32,0.6710000038146973,245000.0,164375.0
2019-08-26,0.304,0.6359999775886536,232500.0,174375.0
2019-08-27,0.247,0.7049999833106995,188750.0,137500.0
2019-08-28,0.262,0.7350000143051147,200625.0,129375.0
2019-08-29,0.278,0.699999988079071,213125.0,137500.0
2019-08-30,0.256,0.7829999923706055,195625.0,97500.0
2019-08-31,0.212,0.8539999723434448,162500.0,65625.0
2019-09-01,0.224,0.8090000152587891,171250.0,73125.0
2019-09-02,0.251,0.7319999933242798,192500.0,101875.0
2019-09-03,0.247,0.7250000238418579,189375.0,100625.0
2019-09-04,0.238,0.7689999938011169,181875.0,86875.0
2019-09-05,0.247,0.765999972820282,189375.0,93125.0
2019-09-06,0.247,0.7770000100135803,188750.0,91250.0
2019-09-07,0.275,0.7649999856948853,210625.0,105625.0
2019-09-08,0.273,0.796999990940094,209375.0,100000.0
2019-09-09,0.277,0.8109999895095825,211875.0,91250.0
2019-09-10,0.247,0.8510000109672546,188750.0,72500.0
2019-09-11,0.255,0.7639999985694885,195000.0,95625.0
2019-09-12,0.266,0.7620000243186951,203750.0,102500.0
2019-09-13,0.226,0.8309999704360962,173125.0,72500.0
2019-09-14,0.235,0.8130000233650208,180000.0,78125.0
2019-09-15,0.23,0.8140000104904175,176250.0,76875.0
2019-09-16,0.246,0.7860000133514404,188125.0,85625.0
2019-09-17,0.245,0.7419999837875366,187500.0,90000.0
2019-09-18,0.26,0.7990000247955322,198750.0,84375.0
2019-09-19,0.32,0.8009999990463257,245000.0,104375.0
2019-09-20,0.349,0.8299999833106995,267500.0,87500.0
2019-09-21,0.342,0.8650000095367432,261875.0,72500.0
2019-09-22,0.313,0.8420000076293945,240000.0,100625.0
2019-09-23,0.327,0.8659999966621399,250000.0,71250.0
2019-09-24,0.318,0.8399999737739563,243750.0,90000.0
2019-09-25,0.332,0.8700000047683716,254375.0,68750.0
2019-09-26,0.328,0.8320000171661377,251250.0,96875.0
2019-09-27,0.358,0.8650000095367432,273750.0,72500.0
2019-09-28,0.386,0.8759999871253967,295625.0,73125.0
2019-09-29,0.384,0.8730000257492065,293750.0,76875.0
2019-09-30,0.397,0.8870000243186951,303750.0,77500.0
2019-10-01,0.398,0.8820000290870667,304375.0,78125.0
2019-10-02,0.382,0.8539999723434448,292500.0,95000.0
2019-10-03,0.389,0.8759999871253967,298125.0,73125.0
2019-10-04,0.404,0.8849999904632568,309375.0,71875.0
2019-10-05,0.398,0.875,305000.0,75625.0
2019-10-06,0.384,0.859000027179718,293750.0,89375.0
2019-10-07,0.355,0.871999979019165,271875.0,84375.0
2019-10-08,0.354,0.8820000290870667,271250.0,69375.0
2019-10-09,0.382,0.8920000195503235,292500.0,65000.0
2019-10-10,0.404,0.8709999918937683,309375.0,88125.0
2019-10-11,0.427,0.8899999856948853,326875.0,70625.0
2019-10-12,0.479,0.878000020980835,366875.0,92500.0
2019-10-13,0.482,0.890999972820282,368750.0,85000.0
2019-10-14,0.494,0.902999997138977,378125.0,76250.0
2019-10-15,0.501,0.8939999938011169,383750.0,87500.0
2019-10-16,0.531,0.8960000276565552,406875.0,83750.0
2019-10-17,0.556,0.890999972820282,425625.0,91250.0
2019-10-18,0.569,0.8930000066757202,435625.0,88125.0
2019-10-19,0.567,0.8840000033378601,434375.0,97500.0
2019-10-20,0.547,0.8849999904632568,418750.0,91250.0
2019-10-21,0.55,0.8769999742507935,421250.0,98125.0
2019-10-22,0.549,0.8759999871253967,420000.0,103125.0
2019-10-23,0.546,0.8650000095367432,418125.0,109375.0
